	samples = 8285184
	channels = 2
	totalsamples = 16570368
	samples per point = 1024
	meterScale = 300
	tolerance = 1.5
	SongLength = 172.608
	BPM detected = 69.8693

UpBeats:(201)

	index     timeInSong          startsample         endsample           energy              
	--------- ------------------- ------------------- ------------------- ------------------- 
	424       4.522666            434176              435199              7.180863            
	425       4.533333            435200              436223              2.874993            
	426       4.544               436224              437247              11.15023            
	427       4.554667            437248              438271              15.89781            
	428       4.565333            438272              439295              11.88773            
	429       4.576               439296              440319              8.939732            
	430       4.586667            440320              441343              4.977871            
	431       4.597333            441344              442367              4.920199            
	432       4.608               442368              443391              6.146488            
	433       4.618667            443392              444415              5.707007            
	434       4.629333            444416              445439              4.495771            
	435       4.64                445440              446463              1.794983            
	436       4.650667            446464              447487              0.506857            
	437       4.661334            447488              448511              0.2875283           
	438       4.672               448512              449535              0.3435954           
	439       4.682667            449536              450559              0.275293            
	440       4.693333            450560              451583              0.6357819           
	441       4.704               451584              452607              0.7824495           
	442       4.714667            452608              453631              0.3406897           
	443       4.725333            453632              454655              2.793025            
	444       4.736               454656              455679              5.167611            
	445       4.746666            455680              456703              5.157436            
	446       4.757333            456704              457727              1.747866            
	447       4.768               457728              458751              0.02012551          
	448       4.778666            458752              459775              4.402819            
	449       4.789333            459776              460799              5.944615            
	450       4.8                 460800              461823              3.863892            
	451       4.810667            461824              462847              2.247441            
	452       4.821333            462848              463871              1.900265            
	453       4.832               463872              464895              0.3827378           
	454       4.842667            464896              465919              3.827901            
	455       4.853333            465920              466943              4.005347            
	456       4.864               466944              467967              4.812902            
	457       4.874667            467968              468991              3.924939            
	458       4.885334            468992              470015              1.272216            
	459       4.896               470016              471039              1.81894             
	460       4.906667            471040              472063              4.59018             
	461       4.917333            472064              473087              3.802796            
	462       4.928               473088              474111              1.956291            
	463       4.938667            474112              475135              4.527462            
	464       4.949333            475136              476159              7.260999            
	465       4.96                476160              477183              0.1546785           
	466       4.970667            477184              478207              1.953202            
	467       4.981333            478208              479231              3.81875             
	468       4.992               479232              480255              4.66509             
	469       5.002666            480256              481279              9.553062            
	470       5.013333            481280              482303              16.97797            
	471       5.024               482304              483327              11.63356            
	472       5.034667            483328              484351              5.940753            
	473       5.045333            484352              485375              3.428301            
	474       5.056               485376              486399              2.938794            
	475       5.066667            486400              487423              3.808907            
	476       5.077333            487424              488447              3.921036            
	477       5.088               488448              489471              3.949562            
	478       5.098667            489472              490495              2.138244            
	479       5.109334            490496              491519              1.561931            
	480       5.12                491520              492543              0.9070739           
	481       5.130667            492544              493567              0.5359098           
	482       5.141333            493568              494591              0.9713173           
	483       5.152               494592              495615              0.7982746           
	484       5.162667            495616              496639              0.7609472           
	485       5.173333            496640              497663              1.803701            
	486       5.184               497664              498687              0.1366809           
	487       5.194667            498688              499711              2.74251             
	488       5.205333            499712              500735              3.080723            
	489       5.216               500736              501759              2.328207            
	490       5.226666            501760              502783              3.058738            
	491       5.237333            502784              503807              1.301797            
	492       5.248               503808              504831              1.483606            
	493       5.258667            504832              505855              3.855425            
	494       5.269333            505856              506879              5.465153            
	495       5.28                506880              507903              4.168734            
	496       5.290667            507904              508927              2.373451            
	497       5.301333            508928              509951              1.005176            
	498       5.312               509952              510975              2.975821            
	499       5.322667            510976              511999              5.244219            
	500       5.333333            512000              513023              4.462159            
	501       5.344               513024              514047              4.401304            
	502       5.354667            514048              515071              2.958369            
	503       5.365334            515072              516095              0.6527871           
	504       5.376               516096              517119              1.675612            
	505       5.386667            517120              518143              0.338544            
	506       5.397333            518144              519167              1.226673            
	507       5.408               519168              520191              3.099896            
	508       5.418667            520192              521215              2.140094            
	509       5.429333            521216              522239              2.214029            
	510       5.44                522240              523263              3.95097             
	511       5.450667            523264              524287              5.460875            
	512       5.461333            524288              525311              7.932683            
	513       5.472               525312              526335              16.27894            
	514       5.482666            526336              527359              15.17652            
	515       5.493333            527360              528383              12.35952            
	516       5.504               528384              529407              9.647007            
	517       5.514667            529408              530431              8.968976            
	518       5.525333            530432              531455              9.363614            
	519       5.536               531456              532479              8.962208            
	520       5.546667            532480              533503              8.261856            
	521       5.557333            533504              534527              5.953029            
	522       5.568               534528              535551              4.116163            
	523       5.578667            535552              536575              1.713717            
	524       5.589334            536576              537599              0.7219478           
	525       5.6                 537600              538623              0.2232939           
	526       5.610667            538624              539647              0.3440335           
	527       5.621333            539648              540671              0.2261147           
	528       5.632               540672              541695              1.534635            
	529       5.642667            541696              542719              1.389277            
	530       5.653333            542720              543743              4.459924            
	531       5.664               543744              544767              2.998696            
	532       5.674667            544768              545791              2.263588            
	533       5.685333            545792              546815              3.301446            
	534       5.696               546816              547839              1.087439            
	535       5.706666            547840              548863              2.558488            
	536       5.717333            548864              549887              5.505694            
	537       5.728               549888              550911              6.693654            
	538       5.738667            550912              551935              4.982972            
	539       5.749333            551936              552959              1.183154            
	540       5.76                552960              553983              0.4401729           
	541       5.770667            553984              555007              3.527843            
	542       5.781333            555008              556031              5.920149            
	543       5.792               556032              557055              3.260654            
	544       5.802667            557056              558079              2.487257            
	545       5.813334            558080              559103              2.418302            
	546       5.824               559104              560127              0.613752            
	547       5.834667            560128              561151              3.248924            
	548       5.845333            561152              562175              1.042052            
	549       5.856               562176              563199              1.860295            
	550       5.866667            563200              564223              1.505408            
	551       5.877333            564224              565247              3.674738            
	552       5.888               565248              566271              0.5179882           
	553       5.898667            566272              567295              2.664426            
	554       5.909333            567296              568319              10.10161            
	555       5.92                568320              569343              8.74511             
	556       5.930666            569344              570367              5.539803            
	557       5.941333            570368              571391              16.12794            
	558       5.952               571392              572415              20.14214            
	559       5.962667            572416              573439              20.79826            
	560       5.973333            573440              574463              19.28542            
	561       5.984               574464              575487              17.98882            
	562       5.994667            575488              576511              16.62019            
	563       6.005333            576512              577535              13.7457             
	564       6.016               577536              578559              11.94842            
	565       6.026667            578560              579583              7.959679            
	566       6.037333            579584              580607              4.176401            
	567       6.048               580608              581631              0.7800981           
	568       6.058667            581632              582655              0.2068341           
	569       6.069334            582656              583679              0.6538019           
	570       6.08                583680              584703              0.2417207           
	571       6.090667            584704              585727              0.04175305          
	572       6.101333            585728              586751              0.4513577           
	573       6.112               586752              587775              2.130193            
	574       6.122667            587776              588799              2.164592            
	575       6.133333            588800              589823              1.434132            
	576       6.144               589824              590847              0.4841968           
	577       6.154667            590848              591871              1.055239            
	578       6.165333            591872              592895              0.0007912517        
	579       6.176               592896              593919              2.286784            
	580       6.186666            593920              594943              2.036414            
	581       6.197333            594944              595967              1.097095            
	582       6.208               595968              596991              5.51755             
	583       6.218667            596992              598015              2.913554            
	584       6.229333            598016              599039              0.6775394           
	585       6.24                599040              600063              1.109384            
	586       6.250667            600064              601087              2.478661            
	587       6.261333            601088              602111              1.026191            
	588       6.272               602112              603135              2.619995            
	589       6.282667            603136              604159              3.775169            
	590       6.293334            604160              605183              1.82139             
	591       6.304               605184              606207              0.3339976           
	592       6.314667            606208              607231              1.709206            
	593       6.325333            607232              608255              2.08797             
	594       6.336               608256              609279              3.820999            
	595       6.346667            609280              610303              0.5533531           
	596       6.357333            610304              611327              1.306339            
	597       6.368               611328              612351              8.69671             
	598       6.378667            612352              613375              5.452055            
	599       6.389333            613376              614399              7.597599            
	600       6.4                 614400              615423              15.64237            
	601       6.410666            615424              616447              17.9643             
	602       6.421333            616448              617471              17.1415             
	603       6.432               617472              618495              15.72496            
	604       6.442667            618496              619519              16.93042            
	605       6.453333            619520              620543              15.68914            
	606       6.464               620544              621567              13.42255            
	607       6.474667            621568              622591              11.0399             
	608       6.485333            622592              623615              7.792988            
	609       6.496               623616              624639              4.102609            
	610       6.506667            624640              625663              0.4340708           
	611       6.517334            625664              626687              0.6840572           
	612       6.528               626688              627711              0.4347146           
	613       6.538667            627712              628735              0.6934762           
	614       6.549333            628736              629759              0.9593412           
	615       6.56                629760              630783              1.425907            
	616       6.570667            630784              631807              1.593089            
	617       6.581333            631808              632831              3.907809            
	618       6.592               632832              633855              0.8396298           
	619       6.602667            633856              634879              1.517849            
	620       6.613333            634880              635903              3.622811            
	621       6.624               635904              636927              2.554674            
	622       6.634666            636928              637951              2.787763            
	623       6.645333            637952              638975              0.3173813           
	624       6.656               638976              639999              1.888548            
	625       6.666667            640000              641023              1.196457            
	626       6.677333            641024              642047              3.282344            
	627       6.688               642048              643071              2.298984            
	628       6.698667            643072              644095              2.463783            
	629       6.709333            644096              645119              4.73303             
	630       6.72                645120              646143              2.933514            
	631       6.730667            646144              647167              2.347447            
	632       6.741333            647168              648191              0.3661081           
	633       6.752               648192              649215              0.3843024           
	634       6.762667            649216              650239              1.090009            
	635       6.773334            650240              651263              1.868932            
	636       6.784               651264              652287              3.911108            
	637       6.794667            652288              653311              3.251325            
	638       6.805333            653312              654335              1.165402            
	639       6.816               654336              655359              3.642417            
	640       6.826667            655360              656383              7.372691            
	641       6.837333            656384              657407              11.94687            
	642       6.848               657408              658431              0.1042709           
	643       6.858667            658432              659455              12.45839            
	644       6.869333            659456              660479              17.06297            
	645       6.88                660480              661503              19.11605            
	646       6.890666            661504              662527              19.47571            
	647       6.901333            662528              663551              17.67851            
	648       6.912               663552              664575              16.35037            
	649       6.922667            664576              665599              14.37034            
	650       6.933333            665600              666623              11.65975            
	651       6.944               666624              667647              8.223783            
	652       6.954667            667648              668671              3.994131            
	653       6.965333            668672              669695              1.19454             
	654       6.976               669696              670719              0.1047581           
	655       6.986667            670720              671743              0.07431954          
	656       6.997334            671744              672767              0.04520863          
	657       7.008               672768              673791              0.6383613           
	658       7.018667            673792              674815              1.736261            
	659       7.029333            674816              675839              2.417032            
	660       7.04                675840              676863              0.7727534           
	661       7.050667            676864              677887              1.196529            
	662       7.061333            677888              678911              2.823065            
	663       7.072               678912              679935              1.822847            
	664       7.082667            679936              680959              1.067609            
	665       7.093333            680960              681983              0.8615166           
	666       7.104               681984              683007              1.773316            
	667       7.114666            683008              684031              0.1674905           
	668       7.125333            684032              685055              1.213923            
	669       7.136               685056              686079              1.778457            
	670       7.146667            686080              687103              2.063727            
	671       7.157333            687104              688127              4.56588             
	672       7.168               688128              689151              2.777065            
	673       7.178667            689152              690175              0.2902597           
	674       7.189333            690176              691199              0.5584806           
	675       7.2                 691200              692223              2.684842            
	676       7.210667            692224              693247              2.801688            
	677       7.221334            693248              694271              0.8323565           
	678       7.232               694272              695295              0.3563002           
	679       7.242667            695296              696319              0.8105949           
	680       7.253334            696320              697343              2.949867            
	681       7.264               697344              698367              2.023257            
	682       7.274667            698368              699391              2.632535            
	683       7.285333            699392              700415              2.074876            
	684       7.296               700416              701439              12.75459            
	685       7.306667            701440              702463              9.199852            
	686       7.317333            702464              703487              3.310874            
	687       7.328               703488              704511              11.13911            
	688       7.338666            704512              705535              15.65153            
	689       7.349333            705536              706559              16.73631            
	690       7.36                706560              707583              14.42173            
	691       7.370667            707584              708607              13.09161            
	692       7.381333            708608              709631              11.41737            
	693       7.392               709632              710655              10.16215            
	694       7.402667            710656              711679              8.170947            
	695       7.413333            711680              712703              4.388715            
	696       7.424               712704              713727              1.205166            
	697       7.434667            713728              714751              0.3506809           
	698       7.445333            714752              715775              0.1378924           
	699       7.456               715776              716799              0.2397045           
	700       7.466667            716800              717823              2.303101            
	701       7.477334            717824              718847              4.289639            
	702       7.488               718848              719871              0.7693917           
	703       7.498667            719872              720895              1.510723            
	704       7.509333            720896              721919              2.829838            
	705       7.52                721920              722943              1.548296            
	706       7.530667            722944              723967              2.204356            
	707       7.541333            723968              724991              0.7515728           
	708       7.552               724992              726015              1.619406            
	709       7.562667            726016              727039              1.686636            
	710       7.573333            727040              728063              2.099799            
	711       7.584               728064              729087              0.1649693           
	712       7.594666            729088              730111              1.683274            
	713       7.605333            730112              731135              4.321043            
	714       7.616               731136              732159              2.41625             
	715       7.626667            732160              733183              1.716301            
	716       7.637333            733184              734207              0.5150467           
	717       7.648               734208              735231              1.053728            
	718       7.658667            735232              736255              1.49889             
	719       7.669333            736256              737279              2.819815            
	720       7.68                737280              738303              3.036046            
	721       7.690667            738304              739327              0.4036769           
	722       7.701334            739328              740351              3.429092            
	723       7.712               740352              741375              7.191615            
	724       7.722667            741376              742399              1.881194            
	725       7.733333            742400              743423              1.509123            
	726       7.744               743424              744447              3.835617            
	727       7.754667            744448              745471              10.89401            
	728       7.765333            745472              746495              14.89755            
	729       7.776               746496              747519              6.422219            
	730       7.786667            747520              748543              3.930366            
	731       7.797333            748544              749567              10.45619            
	732       7.808               749568              750591              11.46959            
	733       7.818666            750592              751615              9.52292             
	734       7.829333            751616              752639              7.619016            
	735       7.84                752640              753663              7.013186            
	736       7.850667            753664              754687              6.265882            
	737       7.861333            754688              755711              5.585566            
	738       7.872               755712              756735              3.64738             
	739       7.882667            756736              757759              0.9150311           
	740       7.893333            757760              758783              0.2910286           
	741       7.904               758784              759807              0.01869947          
	742       7.914667            759808              760831              0.1564354           
	743       7.925333            760832              761855              1.063804            
	744       7.936               761856              762879              1.654552            
	745       7.946667            762880              763903              3.149888            
	746       7.957334            763904              764927              1.464857            
	747       7.968               764928              765951              3.563891            
	748       7.978667            765952              766975              1.456547            
	749       7.989333            766976              767999              1.527849            
	750       8                   768000              769023              3.916919            
	751       8.010667            769024              770047              1.619661            
	752       8.021334            770048              771071              1.966207            
	753       8.032               771072              772095              0.5207732           
	754       8.042666            772096              773119              1.328431            
	755       8.053333            773120              774143              0.1835391           
	756       8.064               774144              775167              3.005809            
	757       8.074667            775168              776191              2.495281            
	758       8.085333            776192              777215              1.202926            
	759       8.096               777216              778239              3.661953            
	760       8.106667            778240              779263              2.348216            
	761       8.117333            779264              780287              0.5305365           
	762       8.128               780288              781311              0.8318514           
	763       8.138667            781312              782335              0.2922088           
	764       8.149333            782336              783359              0.179252            
	765       8.16                783360              784383              3.227936            
	766       8.170667            784384              785407              5.913922            
	767       8.181334            785408              786431              0.8138269           
	768       8.192               786432              787455              0.9502977           
	769       8.202666            787456              788479              5.250885            
	770       8.213333            788480              789503              6.621395            
	771       8.224               789504              790527              13.24786            
	772       8.234667            790528              791551              8.541759            
	773       8.245334            791552              792575              0.03258884          
	774       8.256               792576              793599              6.02733             
	775       8.266666            793600              794623              7.134059            
	776       8.277333            794624              795647              6.199676            
	777       8.288               795648              796671              4.196539            
	778       8.298667            796672              797695              3.659964            
	779       8.309334            797696              798719              3.178494            
	780       8.32                798720              799743              2.981034            
	781       8.330667            799744              800767              2.471781            
	782       8.341333            800768              801791              1.112719            
	783       8.352               801792              802815              0.3881603           
	784       8.362667            802816              803839              0.3169477           
	785       8.373333            803840              804863              1.234281            
	786       8.384               804864              805887              1.092611            
	787       8.394667            805888              806911              0.7100478           
	788       8.405334            806912              807935              0.6255537           
	789       8.416               807936              808959              2.990458            
	790       8.426666            808960              809983              1.819763            
	791       8.437333            809984              811007              0.05199909          
	792       8.448               811008              812031              1.69162             
	793       8.458667            812032              813055              3.076552            
	794       8.469334            813056              814079              1.13558             
	795       8.48                814080              815103              2.236533            
	796       8.490666            815104              816127              3.46279             
	797       8.501333            816128              817151              2.37384             
	798       8.512               817152              818175              3.772809            
	799       8.522667            818176              819199              2.058233            
	800       8.533334            819200              820223              1.248282            
	801       8.544               820224              821247              1.029968            
	802       8.554667            821248              822271              2.486256            
	803       8.565333            822272              823295              0.6820545           
	804       8.576               823296              824319              1.474035            
	805       8.586667            824320              825343              4.591343            
	806       8.597333            825344              826367              3.496273            
	807       8.608               826368              827391              0.230737            
	808       8.618667            827392              828415              0.1037434           
	809       8.629333            828416              829439              2.361596            
	810       8.64                829440              830463              1.353773            
	811       8.650666            830464              831487              2.048139            
	812       8.661333            831488              832511              8.272192            
	813       8.672               832512              833535              1.397757            
	814       8.682667            833536              834559              13.77947            
	815       8.693334            834560              835583              14.80902            
	816       8.704               835584              836607              8.462302            
	817       8.714666            836608              837631              2.588148            
	818       8.725333            837632              838655              0.6127954           
	819       8.736               838656              839679              0.994885            
	820       8.746667            839680              840703              1.550066            
	821       8.757334            840704              841727              1.655723            
	822       8.768               841728              842751              1.684414            
	823       8.778666            842752              843775              0.5885929           
	824       8.789333            843776              844799              0.09178966          
	825       8.8                 844800              845823              0.3467068           
	826       8.810667            845824              846847              0.08717179          
	827       8.821333            846848              847871              0.1556709           
	828       8.832               847872              848895              0.3402427           
	829       8.842667            848896              849919              0.05319715          
	830       8.853333            849920              850943              2.676688            
	831       8.864               850944              851967              1.096697            
	832       8.874666            851968              852991              0.1589343           
	833       8.885333            852992              854015              1.16474             
	834       8.896               854016              855039              0.7622033           
	835       8.906667            855040              856063              2.913889            
	836       8.917334            856064              857087              1.429443            
	837       8.928               857088              858111              1.886205            
	838       8.938666            858112              859135              3.928864            
	839       8.949333            859136              860159              2.089986            
	840       8.96                860160              861183              1.656684            
	841       8.970667            861184              862207              0.004117191         
	842       8.981334            862208              863231              1.592991            
	843       8.992               863232              864255              0.8116856           
	844       9.002666            864256              865279              1.974146            
	845       9.013333            865280              866303              2.765188            
	846       9.024               866304              867327              1.93959             
	847       9.034667            867328              868351              3.595667            
	848       9.045333            868352              869375              2.3167              
	849       9.056               869376              870399              1.13976             
	850       9.066667            870400              871423              2.422777            
	851       9.077333            871424              872447              3.038008            
	852       9.088               872448              873471              0.862062            
	853       9.098666            873472              874495              0.630936            
	854       9.109333            874496              875519              1.692349            
	855       9.12                875520              876543              7.222094            
	856       9.130667            876544              877567              1.760906            
	857       9.141334            877568              878591              12.31841            
	858       9.152               878592              879615              16.53473            
	859       9.162666            879616              880639              12.1432             
	860       9.173333            880640              881663              7.641278            
	861       9.184               881664              882687              4.430813            
	862       9.194667            882688              883711              4.311642            
	863       9.205334            883712              884735              4.847092            
	864       9.216               884736              885759              5.010662            
	865       9.226666            885760              886783              4.534118            
	866       9.237333            886784              887807              2.10021             
	867       9.248               887808              888831              1.159608            
	868       9.258667            888832              889855              0.2253234           
	869       9.269333            889856              890879              0.2386183           
	870       9.28                890880              891903              0.2774343           
	871       9.290667            891904              892927              0.1750231           
	872       9.301333            892928              893951              0.09486973          
	873       9.312               893952              894975              0.6527245           
	874       9.322667            894976              895999              0.2042636           
	875       9.333333            896000              897023              0.9702668           
	876       9.344               897024              898047              2.29395             
	877       9.354667            898048              899071              2.756073            
	878       9.365334            899072              900095              1.571417            
	879       9.376               900096              901119              2.838412            
	880       9.386666            901120              902143              2.992997            
	881       9.397333            902144              903167              0.7539868           
	882       9.408               903168              904191              2.905172            
	883       9.418667            904192              905215              2.431212            
	884       9.429334            905216              906239              0.3523439           
	885       9.44                906240              907263              1.914069            
	886       9.450666            907264              908287              1.521684            
	887       9.461333            908288              909311              0.4079863           
	888       9.472               909312              910335              2.08451             
	889       9.482667            910336              911359              5.159708            
	890       9.493333            911360              912383              2.322203            
	891       9.504               912384              913407              1.076321            
	892       9.514667            913408              914431              2.833866            
	893       9.525333            914432              915455              0.7199407           
	894       9.536               915456              916479              4.902202            
	895       9.546667            916480              917503              6.853406            
	896       9.557333            917504              918527              0.5104646           
	897       9.568               918528              919551              2.140036            
	898       9.578667            919552              920575              5.287716            
	899       9.589334            920576              921599              7.256422            
	900       9.6                 921600              922623              7.16853             
	901       9.610666            922624              923647              16.99968            
	902       9.621333            923648              924671              16.34005            
	903       9.632               924672              925695              13.89178            
	904       9.642667            925696              926719              11.01825            
	905       9.653334            926720              927743              9.954988            
	906       9.664               927744              928767              10.67091            
	907       9.674666            928768              929791              9.647137            
	908       9.685333            929792              930815              9.690875            
	909       9.696               930816              931839              7.371278            
	910       9.706667            931840              932863              3.643343            
	911       9.717334            932864              933887              1.421897            
	912       9.728               933888              934911              0.4736289           
	913       9.738667            934912              935935              0.2157524           
